"F&F, 튀르키예에 10억원 상당 방한의류 긴급 지원",,,,,생활/문화,패션/뷰티,Naver
이부진 사장이 든 그 토트백 이미 ‘품절’,,,,,생활/문화,패션/뷰티,Naver
"에이피알, 뷰티 디바이스로 홈 뷰티 시장 공략 박차",,,,,생활/문화,패션/뷰티,Naver
"코스맥스, CDP 시상식서 친환경 경영 ‘2관왕’",,,,,생활/문화,패션/뷰티,Naver
"유진로봇, 국내 최대 규모 ‘스마트공장∙자동화산업전 2023’ 참가",,,,,생활/문화,패션/뷰티,Naver
"SK매직, 23년형 ‘코어 공기청정기’ 2종 출시∙∙∙최대 30% 할인",,,,,생활/문화,패션/뷰티,Naver
"락앤락, ‘설레어 봄’ 에디션 한정 출시",,,,,생활/문화,패션/뷰티,Naver
"세라젬, ‘세라체크 홈킷’ 출시... 멤버십 연동해 간편하게 건강 관리",,,,,생활/문화,패션/뷰티,Naver
"몰스킨, ‘미리 준비하는 신학기’ 기획전 진행",,,,,생활/문화,패션/뷰티,Naver
"코스맥스, CDP 시상식서 친환경 경영 2관왕 달성",,,,,생활/문화,패션/뷰티,Naver
"모다모다, 달콤한 2득데이 프로모션 진행",,,,,생활/문화,패션/뷰티,Naver
"레고그룹, ‘레고 반지의 제왕 리븐델’ 세트 공개",,,,,생활/문화,패션/뷰티,Naver
"""웬만한 명품 뺨친다""…MZ세대 열광한 백화점 화장품 정체",,,,,생활/문화,패션/뷰티,Naver
"‘LVMH 뷰티’ 공식 스토어, SSG닷컴에 오픈",,,,,생활/문화,패션/뷰티,Naver
"SSG닷컴, 루이비통 뷰티 화장품 판다",,,,,생활/문화,패션/뷰티,Naver
"[패션뉴스] 루이 비통, 현대미술작가와 협업한 한정판 컬렉션 공개",,,,,생활/문화,패션/뷰티,Naver
올영도 중동 뷰티시장 공략…첫 브랜드는 색조 ,,,,,생활/문화,패션/뷰티,Naver
"무신사, 지난해 여성 패션 거래액 2배 '쑥'",,,,,생활/문화,패션/뷰티,Naver
"아크메드라비, 토끼해 맞이해 '레빗 컬렉션' 및 아트웍 제품 출시",,,,,생활/문화,패션/뷰티,Naver
"아크메드라비, 토끼해 기념 제품 ‘레빗 컬렉션’을 비롯 다양한 아트웍 신제품 출시",,,,,생활/문화,패션/뷰티,Naver
"“리오프닝에 홈웨어 벗고 보정속옷 샀다”…GS샵, 속옷 매출↑",,,,,생활/문화,패션/뷰티,Naver
마리엔메이 신제품 ‘비건 카렌듈라 펩타이드 에이지리스 슬리핑 마스크’ 출시,,,,,생활/문화,패션/뷰티,Naver
"세아상역, 사내 동호회 활동 재개…조직문화 활성화 박차",,,,,생활/문화,패션/뷰티,Naver
,,,,,생활/문화,패션/뷰티,Naver
매출 2조 찍었다...고가 수입 브랜드 덕에 잘 나가는 패션기업들,,,,,생활/문화,패션/뷰티,Naver
불황에 립스틱? 대신 수십만원 짜리 향수 뿌렸다,,,,,생활/문화,패션/뷰티,Naver
"한세실업, 지난해 영업익 1897억원…전년비 78%↑",,,,,생활/문화,패션/뷰티,Naver
"엑토인 더마크림, CJ 홈쇼핑 출시 방송 중 매진",,,,,생활/문화,패션/뷰티,Naver
"카카오스타일, 예비 파트너사 위한 라이브 설명회 개최",,,,,생활/문화,패션/뷰티,Naver
"짠! 노마스크 얼굴 공개...여성은 화장품, 남성은 이것 많이 샀다",,,,,생활/문화,패션/뷰티,Naver
한섬 “신학기 가방은 ‘타미힐피거 키즈’로 준비하세요”,,,,,생활/문화,패션/뷰티,Naver
"휠라홀딩스, 주당 750원 결산배당…5년 연속 배당성향 상향",,,,,생활/문화,패션/뷰티,Naver
역시 리한나! 팝스타 복귀 알린 ‘레드 슈트’ 어디 꺼?,,,,,생활/문화,패션/뷰티,Naver
"LF몰, 개강 맞이 캠퍼스룩 제안 '브랜드 뉴 데이' 기획전",,,,,생활/문화,패션/뷰티,Naver
중소 브랜드 ‘표절 피해’ 막자…한국브랜드패션협회 출범,,,,,생활/문화,패션/뷰티,Naver
"불황에도 불티…신세계인터, 니치 향수 매출 '껑충'",,,,,생활/문화,패션/뷰티,Naver
"[게시판] 카카오스타일, 예비 파트너사 대상 입점 라이브 설명회",,,,,생활/문화,패션/뷰티,Naver
“형제 나라 돕자”...패딩 텐트 등 구호물품 지원 앞장선 기업은,,,,,생활/문화,패션/뷰티,Naver
양자경과 인사 나누는 톰 크루즈,,,,,생활/문화,패션/뷰티,Naver
양자경과 포즈 취한 톰 크루즈,,,,,생활/문화,패션/뷰티,Naver
제이미 리 커티스와 인사 나누는 톰 크루즈,,,,,생활/문화,패션/뷰티,Naver
스필버그 감독과 사진 찍는 톰 크루즈,,,,,생활/문화,패션/뷰티,Naver
아카데미 후보 오찬 참석한 톰 크루즈,,,,,생활/문화,패션/뷰티,Naver
“너 하나면 충분해”...MZ세대 남자들 홀려버린 이것은 [떴다! 기자평가단],,,,,생활/문화,패션/뷰티,Naver
"LG생활건강, 지난해 광군제 매출 정정…당초 발표의 절반 수준",,,,,생활/문화,패션/뷰티,Naver
"코웨이, 4분기 매출 9802억 원…22년 누적 매출 3조 8561억 원 기록",,,,,생활/문화,패션/뷰티,Naver
"무신사 키즈, '1주년 파티' 캠페인…봄 신상 셀럽 패밀리룩 공개",,,,,생활/문화,패션/뷰티,Naver
,,,,,생활/문화,패션/뷰티,Naver
인플루언서만 당첨? 더바디샵 '조규성 이벤트' 논란,,,,,생활/문화,패션/뷰티,Naver
"토니모리, 日 이토추상사와 중장기 공급계약 체결",,,,,생활/문화,패션/뷰티,Naver
"안노 주식회사, 1인 카메라 시대에 맞춘 화장품 출시",,,,,생활/문화,패션/뷰티,Naver
스톤아일랜드-뉴발란스 ‘574 레거시’ 출시,,,,,생활/문화,패션/뷰티,Naver
팀버랜드의 독특한 실험,,,,,생활/문화,패션/뷰티,Naver
"골프웨어도 내 맘대로…오클리, 신개념 ‘스컬 컬렉션’ 공개",,,,,생활/문화,패션/뷰티,Naver
"패리스 힐튼이 사랑한 Y2K 감성 패션, 쥬시꾸뛰르 컴백",,,,,생활/문화,패션/뷰티,Naver
"블랙야크, 첫 트레일러닝 대회 'BTR 50' 개최",,,,,생활/문화,패션/뷰티,Naver
한 때 패션왕이었는데...‘유아인 리스크’에 손절 나선 기업들,,,,,생활/문화,패션/뷰티,Naver
"네파, 튀르키예에 1억원 상당 방한 의류 지원",,,,,생활/문화,패션/뷰티,Naver
[뷰티뉴스] 세포라 ‘더 조이 오브 컬러’ 캠페인 실시,,,,,생활/문화,패션/뷰티,Naver
"화보 폼 미쳤다…김태리·류준열, 급이 다른 옷태",,,,,생활/문화,패션/뷰티,Naver
"[패션뉴스] 퍼렐 윌리엄스, 루이 비통 크리에이티브 디렉터 발탁",,,,,생활/문화,패션/뷰티,Naver
섬유패션산업 활성화 기반 마련에 올해 174억원 투입,,,,,생활/문화,패션/뷰티,Naver
"패션업계, '대마 양성' 유아인 계약해지·이미지 삭제 검토",,,,,생활/문화,패션/뷰티,Naver
"서양네트웍스, 튀르키예에 의류 기부",,,,,생활/문화,패션/뷰티,Naver
